dept_code,activity_code,vs_type,pa_last_year_5,pa_last_year_4,pa_last_year_3,pa_last_year_2,pa_last_year
FTRAC,BUX02,V,1015167.01,1326869.68,1621656.4900000002,1669003.8,101480.96000000002
FTRAC,ISS00,S,2116398.58,2425889.12,2750388.78,3324406.34,1130944.6500000001
FTRAC,ISS00,V,22277104.45,28684819.92,34832264.17,39322552.14,12232464.31
GG,BKY00,S,2630760.1100000003,2595778.77,2921865.72,3074952.52,3019907.84
GG,BKY00,V,12267815.870000001,11797937.95,13515272.35,14926793.57,17818694.18
GG,ISS00,S,747784.5399999999,679098.49,798494.28,832087.29,793151.85
GG,ISS00,V,9030814.959999999,8781014.17,8004377.9399999995,7582026.03,7998854.74
GSC,BVV01,S,93832025.02000001,8075961.16,,,
GSC,BVV01,V,102442715.72,114126465.14999999,,,
GSC,BVV02,S,172703687.95999998,23488841.839999992,,,
GSC,BVV02,V,136821023.38,102920893.63000003,,,
GSC,BVV03,S,,,10999008.899999993,28133541.499999996,32464492.78
GSC,BVV03,V,,,173864887.13000003,168709398.31,194746699.82
GSC,BVW01,S,37421563.45,34274802.69,37693979.25,51879890.92,56451314.81
GSC,BVW01,V,400581282.3,393213817.66,415006168.71,547411031.1899999,626780219.13
GSC,BVW02,S,14487966.2,13402513.38,13643394.48,15988784.09,14993389.15
GSC,BVW02,V,13642240.949999992,10562022.339999981,16117092.0,7544774.220000006,7152838.179999995
GSC,BVW03,S,36336216.46000008,3034269.6099999547,-54075355.72000003,52099747.17999989,10693360.459999964
GSC,BVW03,V,5349461.260000001,5563605.790000001,5588072.21,6341238.130000001,5810918.1
GSC,BVW04,S,2598524.05,2267632.65,2190588.26,2537258.44,2449386.12
GSC,BVW04,V,78739420.50999999,91052852.17,97768184.72,121742899.9,128502820.1
GSC,BVW05,S,1353556.1,1542028.92,1632008.2,1698200.68,1766579.89
GSC,BVW05,V,12852314.16,14424355.37,15553335.76,16532771.15,17011129.88
GSC,BVW06,S,109877.29,97416.29,85897.63,102642.8,85476.24
GSC,BVW06,V,16622874.510000002,14773385.03,12840192.0,12617665.149999999,11511352.39
GSC,BVX01,S,11855890.36,11925086.75,12702148.01,13711031.48,14823447.09
GSC,BVX01,V,2265165137.0,2322038754.88,2695486659.24,3037587698.67,2988973057.16
GSC,BVX02,S,-16236118.869999865,-26816378.89000003,-15221102.819999984,31965457.59999998,21146909.959999986
GSC,BVX02,V,0.0,-2.2737367544323206e-13,5159.239999999997,,
GSC,BVX03,S,1582773.43,1296192.5,1278727.52,1401844.71,1461031.75
GSC,BVX03,V,484562504.36,505124512.98,496248900.78,665032978.52,742276064.1999999
GSC,BVX04,S,254830.27,225734.08,247171.12,269694.75,255074.11
GSC,BVX04,V,7829053.0200000005,8165516.06,6745672.89,8011069.56,6676160.76
GSC,BVY01,S,19048775.57999999,13935420.04999997,778890.229999999,10025767.91999999,-86238.37999998988
GSC,BVY01,V,71799026.39,71701763.43,76658206.96,88522673.73,84465754.87
GSC,BVY02,S,1270478.32,1290029.59,1300973.46,1544924.58,1478046.12
GSC,BVY02,V,15068376.340000002,13739638.85,14481834.190000001,15917267.33,15210773.06
GSC,BVY03,S,4348804.82,3896830.97,4464729.62,5323539.78,5692701.17
GSC,BVY03,V,22250297.78,11392745.899999999,6206368.249999998,3447615.61,6999648.920000004
GSC,BVY04,S,2381356.18,2037118.89,1769172.37,2015879.0,1929386.4
GSC,BVY04,V,4890391.619999999,-1347320.1800000009,1811782.6599999995,548342.6300000007,-444907.43999999913
GSC,BVY05,S,1666120.42,1670807.64,1669163.13,1892689.34,1996214.49
GSC,BVY05,V,3062511.3699999996,1831830.5499999998,1642352.5699999994,4332494.38,5652650.129999999
GSC,BVY06,S,272501.67,295601.38,271643.05,277663.33,305056.48
GSC,BVY06,V,2309147.34,2385796.38,2445008.8400000003,2229069.76,2075275.0
GSC,BVY07,S,305034.08,291377.86,285427.92,313829.67,312840.93
GSC,BVY07,V,1405459.2799999998,1356555.1300000001,1434783.64,1422711.72,1578267.31
GSC,BVY08,S,5994819.42,5473721.02,5713137.7,6779997.26,6988565.62
GSC,BVY08,V,25552347.889999997,25130429.25,23430908.69,30308170.369999994,33623370.59
GSC,BVZ01,S,429275.81,403630.04,477225.97,476081.4,565556.82
GSC,BVZ01,V,3662471.99,3592261.53,4152868.19,4221204.49,4790706.109999999
GSC,ISS01,S,6972004.299999997,6112494.389999997,5851962.719999999,8337783.02999999,8371488.389999992
GSC,ISS01,V,44820692.42,40996954.849999994,39929205.77,58064174.379999995,55285697.830000006
GSC,ISS02,S,2717520.69,2655619.05,2714765.26,2986110.96,3111979.06
GSC,ISS02,V,19027516.69,19148240.3,19357116.01,20397353.789999995,21589397.41
GSC,ISS03,S,277220.98,276314.66,263817.49,354863.45,373902.05
GSC,ISS03,V,1999851.11,2039898.7800000003,3619219.75,4207994.18,4166105.0699999994
GSC,ISS04,S,10241467.15,9609239.45,10385704.13,12016566.92,11722435.01
GSC,ISS04,V,49712001.529999994,48775421.300000004,51856008.8,63630373.68000001,62870414.08
GSC,ISS05,S,8591603.5,9032814.95,9149882.62,9869222.520000001,10200310.14
GSC,ISS05,V,48365637.11,55283838.64,55353376.88,56058990.059999995,54731816.870000005
GSC,ISS06,S,2474276.76,2215111.97,2123741.34,2575813.48,2157297.51
GSC,ISS06,V,16311845.049999999,16003648.78,14422264.32,16426675.73,14146765.500000002
GSC,ISS07,S,12953644.26,11910153.78,10702241.71,12604872.69,12643094.33
GSC,ISS07,V,131549590.19,114454316.78,107432721.57,116613389.27999999,107615223.54
GSC,ISS08,S,1358873.14,1282426.69,1284127.31,1656157.72,1995775.93
GSC,ISS08,V,18180587.45,14894337.08,17165896.85,14177934.35,15510346.47
GSC,ISS09,S,728952.11,387892.08999999997,819058.2899999999,254818.78,561411.3
GSC,ISS09,V,2904537.69,963886.0,117920.56999999995,2366429.51,2316991.88
GSC,ISS0Z,S,317342.46,485888.29,517703.05,498289.88,551499.74
GSC,ISS0Z,V,739767.0699999998,1965212.66,1329046.1600000001,1264029.13,2503119.8099999996
H,BVG01,S,6733914.76,1883969.63,163943952.43,,
H,BVG01,V,201787271.9,313490293.86,129688804.57,,
H,BVG02,S,389721.19,711439790.46,998023533.5899999,,
H,BVG02,V,29103059.5,755682516.22,45693664.57,,
H,BVG03,S,165332.07,218622.44999999998,207315.96,,
H,BVG03,V,651177066.11,1901500282.69,602009442.29,,
H,BVG04,S,25223363.23,317847.15,507045.69,,
H,BVG04,V,650052751.25,679891949.19,677461336.58,,
H,BVG05,S,328587.67000000004,,,,
H,BVG05,V,76899100.77000001,,,,
H,BVG06,S,48364.49,20308.55,858.3,,
H,BVG06,V,84715557.7,91388829.72,38514656.53,,
H,BVG07,S,125569.97,113780.26,91670.7,,
H,BVG07,V,100476515.58,102204103.35,99656931.86,,
H,BVG08,S,205069.69,212082.16,217028.02,,
H,BVG08,V,1514014.08,1605442.84,1585120.3199999998,,
H,BVG09,S,95728.95,132242.86000000002,175480.44,,
H,BVG09,V,804974.1599999999,1233336.8699999999,1951506.07,,
H,BVG10,S,37268.24,17527.38,18553.77,,
H,BVG10,V,51162385.97,52579771.59,47558935.67,,
H,BVG11,V,7600000.0,28400000.0,25100000.0,,
H,BVG12,S,142797.26,169897.63,225265.62,,
H,BVG12,V,11098891.08,10044761.07,21304945.38,,
H,BVG13,S,138251.74,140136.95,146811.37,,
H,BVG13,V,38469586.35,39939111.96,38672843.34,,
H,BVG14,S,15226.950000000003,13865.62,14684.600000000002,,
H,BVG14,V,10957306.57,11739770.6,20385620.49,,
H,BVG15,S,25752.47,19453.99,15002.04,,
H,BVG15,V,10730517.55,12900872.61,13477134.68,,
H,BVG16,V,27000000.0,27000000.0,27000000.0,,
H,BVG21,S,,,,10731220.43,1368661.04
H,BVG21,V,,,,4561315269.27,5092613917.02
H,BVG22,S,,,,249331901.62,31995016.35
H,BVG22,V,,,,351360765.58,2097104842.23
H,BVG23,S,,,,129513.73999999999,114268.23999999999
H,BVG23,V,,,,196759777.16,182124533.6
H,BVH01,S,19830458.150000002,18320304.18,19001246.48,21227876.310000002,20647490.07
H,BVH01,V,76854273.96000001,74906949.35,74730173.94999999,77089299.28999999,53858333.96
H,BVH02,S,9554360.31,9393046.690000001,9196777.69,10100600.98,10244154.030000001
H,BVH02,V,47658868.269999996,54938219.44,50372958.55,52864008.099999994,49124664.14
H,BVH03,S,8128934.6899999995,5901189.12,5860515.86,6130955.18,5683291.93
H,BVH03,V,15528189.260000002,13949890.520000003,21753603.379999995,19353223.68,15332187.529999997
H,BVH04,S,4729070.26,3926045.8,3930937.9499999997,4250502.28,4238040.88
H,BVH04,V,24706806.59,30413793.51,29528096.71,31712610.240000002,32766608.28
H,BVH05,S,8029153.09,7911985.77,7858664.6,8471897.73,8053802.04
H,BVH05,V,68279932.49,69887861.34,68155794.67,74200390.31,67663975.47
H,BVH06,S,1543493.1600000001,1534133.3,1553275.73,1813072.0699999998,1830732.42
H,BVH06,V,15061469.66,16321817.62,16169586.009999998,17176519.439999998,16640720.38
H,BVH07,S,374340.08,371644.54,450228.12,419240.18,588039.1
H,BVH07,V,5444163.53,5390911.49,4540607.29,3765780.32,6114065.49
H,BVH08,S,454101.75,374195.13,373681.19,405927.42,402574.94
H,BVH08,V,3600835.52,3655484.7800000003,3287057.37,3723940.55,3514076.34
H,BVH09,S,9741276.14,9438799.81,10343958.81,11511540.03,11219215.98
H,BVH09,V,64573534.78,65522373.39,66642541.92999999,81090318.44,79240035.07
H,BVH10,S,6309917.6899999995,3859869.32,3904560.42,4487923.57,4335965.01
H,BVH10,V,23113115.35,29623598.72,30799192.59,35891863.57,34535790.72
H,BVH11,S,553650.04,526344.03,576462.8899999999,629005.22,581433.0700000001
H,BVH11,V,4225917.89,4138181.7300000004,4401572.07,4655504.22,4374839.7
H,BVH12,S,2449721.73,2402447.86,2697221.8000000003,3229467.4299999997,3164070.97
H,BVH12,V,22004283.77,29152382.28,30859567.29,32558219.369999997,29372147.369999997
H,BVH13,S,4962944.4,5711337.45,6189105.32,7482537.699999999,7431843.16
H,BVH13,V,45817488.18,126820936.85,183709040.51,201374469.37,186492274.33999997
H,BVH14,S,8142797.27,8230602.84,8531283.9,9893610.54,10094866.5
H,BVH14,V,62820644.61,87324910.86,81679094.93,82867279.02,82709781.34
H,BVH15,S,2503153.2199999997,2447850.67,2777555.1399999997,3033344.4,2941570.45
H,BVH15,V,18277431.6,21218220.07,19681651.68,23548810.29,22912699.779999997
H,BVH16,S,6918118.59,6827370.28,8494993.39,10436156.450000001,9742829.879999999
H,BVH16,V,40336895.08,40561185.650000006,53971778.69,66427198.79000001,60275320.74
H,BVH17,S,4813623.5600000005,3601719.56,3978400.33,4623038.140000001,4526153.37
H,BVH17,V,23237285.010000005,22644418.97,26844296.620000005,29437536.520000003,29055167.07
H,ISS01,S,18608805.19,10883559.42,13222986.56,12757094.02,11913956.17
H,ISS01,V,80366028.49,68518661.98,49822763.92,60307879.660000004,54032100.45
H,ISS02,S,79685291.68,97753490.28999999,55747353.18,37969186.690000005,24103333.080000002
H,ISS02,V,45978745.09,25982604.04,28282053.74,39349908.12,29561389.71
H,ISS03,S,362067.32,346194.23000000004,384700.91000000003,427637.20999999996,439065.39
H,ISS03,V,19827380.46,21789528.82,26650765.490000002,25271299.009999998,20007153.77
H,ISS04,S,13668080.68,21437945.28,23710227.38,27070724.700000003,20972133.82
H,ISS04,V,32860603.67,39122852.44,38777366.75,42143669.51,40674837.19
H,ISS05,S,7274688.74,8124718.91,8731124.35,9368757.37,8935261.66
H,ISS05,V,20286223.9,20527905.759999998,21632895.58,24555997.639999997,24194567.47
H,ISS06,S,3863674.59,5141733.3,4907321.819999999,5862268.62,6105436.79
H,ISS06,V,9288530.49,7740800.109999999,9271164.94,11497857.96,10945315.139999999
H,ISS07,S,26661216.09,40529058.19,75225339.3,73358770.37,58340877.19
H,ISS07,V,45639990.39,49339843.61,53229524.059999995,56284639.72,53137599.18
H,ISS08,S,11520441.95,36356276.99,29650919.16,28983066.28,31477519.939999998
H,ISS08,V,48270196.73,54863242.73,61507789.79,65843515.22,62241088.589999996
H,ISS09,S,58390.87,55401.5,89696.65,22232.57,19551.41
H,ISS09,V,497061.26,475828.08,290862.33,214731.12,197228.12999999998
H,ISS0Z,S,1404470.55,3122095.04,3112126.19,2202333.51,2086940.18
H,ISS0Z,V,2726858.26,1122369.6500000001,1567578.25,3289534.54,5049825.08
HC,BST00,S,237031972.92000002,122800295.03,135343197.35,176878935.73,145866833.81
HC,BST00,V,163706408.02,165774115.73,181613595.38000003,194224110.64000002,216257158.35
HC,BSU00,S,23061630.85,23560224.73,24464688.810000002,27202536.64,28627632.42
HC,BSU00,V,186310349.0,197960293.73999998,211130301.0,239611088.82999998,253350657.48999998
HFR,BYQ00,V,,,,49503355.0,69825000.0
HRSD,BGM01,S,396206351.79,1508248.3900000001,,,
HRSD,BGM01,V,200320361.9,304481687.40999997,0.0,-4.973799150320701e-14,
HRSD,BGM02,S,1151674894.74,33599045.97,2016064.29,2532901.04,2921928.76
HRSD,BGM02,V,50876484.13,144575479.16,472028089.34000003,101192887.71000001,79480471.46000001
HRSD,BGM03,S,20984917.65,1041712.19,1453856.15,1385390.32,1487503.9100000001
HRSD,BGM03,V,80425274.59,81834990.57,83137716.63,112504916.11,111954412.56
HRSD,BGM04,S,233682.52000000002,377542.98,815152.51,373298.24,411871.99
HRSD,BGM04,V,25333170.07,81616338.75999999,88606248.19,26637891.759999998,32575521.310000002
HRSD,BGM05,S,-566633.59,2651868427.35,-284214.06000000006,-3051426.72,-1938403.5699999998
HRSD,BGM05,V,400164545.58,943462839.48,5215504362.62,6212098200.04,7253207898.28
HRSD,BGM06,S,16796.39,30590.399999999998,40727.55,33556.270000000004,17903.59
HRSD,BGM06,V,503811.28,576648.45,872414.62,953959.59,801265.83
HRSD,BGM07,S,64018570.45,679141.13,832540.48,961777.8,1093425.25
HRSD,BGM07,V,133313160.57,175379710.45,231655550.75,284171973.63,368014486.1
HRSD,BGM08,S,233146.62,230528.09999999998,172725.40000000002,219506.75,586460.96
HRSD,BGM08,V,6235440.140000001,5377936.18,5056060.33,5381464.69,7722047.470000001
HRSD,BGM09,S,672728.44,679257.16,901267.8600000001,1043381.3099999999,1076276.95
HRSD,BGM09,V,8510848.7,8579302.74,9674808.64,11774747.6,12379088.06
HRSD,BGM10,S,952602.45,1003372.3800000001,1178509.6400000001,1053233.06,695167.89
HRSD,BGM10,V,30013621.56,23365313.64,146179972.87,121150320.78999999,69378790.50999999
HRSD,BGM11,S,,,,1420.26,2247.02
HRSD,BGM11,V,2050067.09,3117598.8899999997,4040212.66,4012260.7800000003,5398442.61
HRSD,BGM12,V,,,199476227.0,,
HRSD,BGM13,S,,,,,70245950.71
HRSD,BGM13,V,,,,,1346585.28
HRSD,BGN01,S,61134117061.579994,62468985906.91,69453035874.94,76133429588.55,80243099613.21
HRSD,BGN01,V,287477662.4,325004380.44,1109199757.99,551555273.55,519179743.32
HRSD,BGN02,S,546683447.96,655076220.98,645257855.48,684549689.39,863002089.48
HRSD,BGN02,V,2744851.89,4780305.11,4898677.44,6508335.9399999995,3261373.87
HRSD,BGN03,S,39558963.46,40268560.449999996,40033556.93,48969978.410000004,51907564.29
HRSD,BGN03,V,2036485.8400000334,-39908.25,-643.8700000047684,644425.8100000024,5331940.099999964
HRSD,BGN04,S,,,,,11466.54
HRSD,BGN04,V,,,,,77640.43
HRSD,BGN05,S,,,,,292513.97
HRSD,BGN05,V,,,,,1982145.48
HRSD,BGO01,S,27472272123.97,163565972.01,-345998297.36,-66431255.22999999,129675284.32
HRSD,BGO01,V,24904.439999895098,-0.07999992370605469,-0.6100001335144043,-0.6600000858306885,1780.909999847412
HRSD,BGO02,S,1499186444.34,246644.57,277853.33,352852.36,307726.33
HRSD,BGO02,V,923517344.72,923767703.84,923941367.99,924385000.42,724852967.45
HRSD,BGO03,S,909617.33,586062.13,611375.61,824759.0700000001,628219.23
HRSD,BGO03,V,0.42000001668930054,1.0100000202655792,0.12999999523162842,-0.3100000023841858,-0.12999999523162842
HRSD,BGO04,S,13354237.180000002,568828.49,654820.67,834746.76,1283682.85
HRSD,BGO04,V,43825359.42,73842779.61,51541311.44,92269142.07,97756625.74000001
HRSD,BGO05,S,2954369.48,3341458.11,3633584.6599999997,4113577.5700000003,3805293.39
HRSD,BGO05,V,3697684.9899999984,3626100.879999999,4403811.009999998,4715835.549999997,4640599.970000006
HRSD,BGO06,S,106986395.12,6873883.44,7013661.75,8136639.54,7328587.159999999
HRSD,BGO06,V,455580418.68,866581277.4200001,708722640.71,535153063.09000003,480964167.47
HRSD,BGO07,S,746156.8099999999,915315.5199999999,902886.7999999999,1063391.46,1003942.7
HRSD,BGO07,V,56371192.1,46719188.08,54462499.1,76695917.22,45183276.61
HRSD,BGO08,S,677103.7,598916.1,644166.27,788023.37,667421.02
HRSD,BGO08,V,54748929.4,4827923.9,36936528.65,55678439.71,59152388.53
HRSD,BGO09,S,691427.1699999999,1137461.81,1328619.56,1603197.35,1250198.5699999998
HRSD,BGO09,V,21985664.89,27083026.52,122106365.85,146943005.96,39485711.01
HRSD,BGO10,S,2723415.4,2750263.12,3185201.0300000003,3296910.46,3611685.75
HRSD,BGO10,V,269069297.03,400204349.4,266925791.57999998,264748769.06,288027582.78
HRSD,BGO11,S,266128436.3,280756.16000000003,265711.83,337344.86,324735.64
HRSD,BGO11,V,153395725.68,415184936.2,201134094.64,201942054.01,196044490.39
HRSD,BGO12,S,121694.32999999999,92000.45999999999,225634.36,,
HRSD,BGO12,V,26284178.3,29837548.67,22361543.04,,
HRSD,BGO13,S,12989098.15,1001015.28,1269570.4300000002,1562201.23,817620.68
HRSD,BGO13,V,5980802.109999999,6796462.120000001,131877024.33,355684711.84000003,15768295.92
HRSD,BGO14,S,17157599.36,10913750.21,13877371.63,15687047.52,15154253.56
HRSD,BGO14,V,65315222.120000005,79495504.27,116061202.57000001,125104426.13999999,123850521.02000001
HRSD,BGO15,S,500475.35,675421.2,817745.79,960574.97,1027388.8
HRSD,BGO15,V,21160766.41,26530965.71,36818262.1,37473398.3,48378682.95
HRSD,BGO16,S,121653.54,126100.83,219711.24,657324.24,636434.2
HRSD,BGO16,V,16774199.73,15584899.7,16338317.28,18742756.759999998,23079687.42
HRSD,BGO17,S,6646868881.25,4385545621.4800005,4658608094.61,4145461920.0899997,3857977120.4
HRSD,BGO17,V,208940338.46000004,250942701.83999997,251450999.77,242865288.13,26169537.5
HRSD,BGO18,S,1175177774.88,1234073230.98,1190669232.9499998,1235130330.5300002,1396922386.98
HRSD,BGO18,V,9247320.76,9336843.48,9194942.75,9742852.88,9550687.389999999
HRSD,BGO19,S,1054143.62,1037166.52,1174245.82,1299489.06,1209128.03
HRSD,BGO19,V,0.5700000002980232,0.1699999999254942,0.3399999998509884,-0.10999999940395355,-0.05999999865889549
HRSD,BGO20,S,587802.49,851727.28,741852.51,,
HRSD,BGO20,V,64504282.65,93486816.84,62687883.62,,
HRSD,BGO21,S,311418.46,291744.32999999996,381043.17,408634.6,334537.8
HRSD,BGO21,V,75245040.64,74993331.91,75548124.92,75647865.09,75089580.26
HRSD,BGO22,S,94806.35,30435.239999999998,37124.41,,
HRSD,BGO22,V,11225577.379999999,12842931.0,23672605.77,,
HRSD,BGO23,S,15080120.1,342008.9,435880.39,446468.83999999997,350589.83999999997
HRSD,BGO23,V,28281848.61,47256035.66,96971450.61,77715305.38,79858841.52
HRSD,BGO24,S,40684090782.86,3103290.8200000003,2194243.48,2936534.62,2369061.98
HRSD,BGO24,V,16554296.01,182514187.04,129347674.84,89124608.34,47916558.17
HRSD,BGO25,S,16850095779.57,16581988533.29,186545526.69,-106541225.79,-90988834.14
HRSD,BGO26,S,,50945.68,49541.31,,
HRSD,BGO26,V,,401211.0,192843854.0,,
HRSD,BGO27,S,,182465.29,207184.11,210760.49,213575.46
HRSD,BGO27,V,,1284746.8199999998,1443609.55,29387862.83,1449963.35
HRSD,BGO28,S,,946129117.0,18910388.23,12813463.96,5823351.07
HRSD,BGO29,S,,,,1454808.38,1325506.08
HRSD,BGO29,V,,,30886746.0,225526728.4,175552486.4
HRSD,BGP01,S,1951172.43,1817998.2599999998,1888261.88,2017132.6199999999,2160779.04
HRSD,BGP01,V,14962444.4,14272242.23,15500809.37,14517517.120000001,15991810.23
HRSD,BGP02,S,15923315.369999986,35153457.15000003,25659997.820000008,15408959.040000029,17086839.110000007
HRSD,BGP02,V,5406472.65,6297537.680000001,6762495.83,6584299.130000001,7433526.65
HRSD,BGP03,S,3375275.47,3474115.5700000003,3398098.2199999997,3437709.81,3311815.1500000004
HRSD,BGP03,V,30235498.94,31547947.21,29088668.46,27722727.48,28217385.970000003
HRSD,BGP04,S,285293.54,413799.71,463974.66000000003,493455.52,398488.27
HRSD,BGP04,V,2451924.58,3532936.07,4126592.79,3718988.2800000003,2945454.0900000003
HRSD,BGP05,S,3594416.69,3497031.76,3778394.91,4497827.47,4438786.74
HRSD,BGP05,V,26130737.98,28905037.46,27448208.029999997,32418185.85,33176732.33
HRSD,BGP06,S,60974966.38,12003128.1,19481516.75,60802585.68,63761955.66
HRSD,BGP06,V,2800637.9600000004,2294102.65,2339518.24,2529049.96,2486586.65
HRSD,BGP07,S,538893.5499999999,678345.46,855896.3,956703.73,983180.32
HRSD,BGP07,V,6067227.15,13495623.77,14550859.36,21917149.38,23495319.3
HRSD,BGQ01,S,710142.8,705721.6599999999,547296.4099999999,659066.41,576089.57
HRSD,BGQ01,V,20268348.09,17156275.73,17138747.36,17971015.23,17526539.39
HRSD,BGQ02,S,1147988.27,1199286.89,1211343.38,1502274.8,1385242.24
HRSD,BGQ02,V,17725610.11,18422750.39,19353158.28,23924644.54,23145940.43
HRSD,BGQ03,S,2496749.8200000003,2447686.43,2267923.22,2848935.05,2669132.28
HRSD,BGQ03,V,22231929.46,21886319.53,20584579.5,24083409.2,22938566.98
HRSD,BGQ04,S,129675142.07000001,174131557.93,344905226.94,355518840.44,351371697.43
HRSD,BGQ04,V,759471.13,1665432.62,1297868.35,230886.7699999999,1546003.3699999999
HRSD,BGQ05,S,41225636.8,44870908.980000004,51838976.61,93188278.11,146648218.2
HRSD,BGQ05,V,2238483.83,1301228.2799999998,1834418.6300000001,8338723.350000001,3987494.77
HRSD,BGQ06,S,,,,2070347.19,6704619.28
HRSD,BGQ06,V,,,,15445103.51,24715056.34
HRSD,ISS01,S,23737126.89,23844844.28,29527807.01,32888454.76,31602726.94
HRSD,ISS01,V,61473875.28,68116479.85,86250558.30000001,91201936.72999999,76134217.82999998
HRSD,ISS02,S,4478101.52,4180047.6,5096948.26,6092194.01,5587249.53
HRSD,ISS02,V,10102023.59,15024705.720000003,18918867.029999997,19360993.079999994,20784202.799999997
HRSD,ISS03,S,945603.6799999999,662470.3099999999,683683.6699999999,832177.77,757901.9
