"dept_code","activity_code","so_num","pa_exp_last_year_5","pa_exp_last_year_4","pa_exp_last_year_3","pa_exp_last_year_2","pa_exp_last_year","pa_rev_last_year_5","pa_rev_last_year_4","pa_rev_last_year_3","pa_rev_last_year_2","pa_rev_last_year"
"CSC","ISS06",1,4387939.57,2920603.45,4607693.00,5107525.96,5484455.45,-147.19,-47556.00,-594928.56,-809359.23,-891612.12
"CSC","ISS06",2,248381.70,149935.44,110370.62,134271.06,199271.84,-310.25,0.00,-209.22,0.00,0.00
"CSC","ISS06",4,1454546.49,1567223.74,1467068.77,1126783.36,1400437.61,-4500.00,0.00,0.00,0.00,0.00
"CSC","ISS06",5,302166.93,333116.10,331812.03,342419.15,439354.92,0.00,0.00,0.00,0.00,0.00
"CSC","ISS06",6,6714.00,13474.40,570.60,,,-3500.00,0.00,0.00,,
"CSC","ISS06",7,15195.24,19992.51,44250.75,22322.67,9099.02,-573.89,0.00,0.00,0.00,0.00
"CSC","ISS06",9,4834.05,5098.85,70073.77,20257.02,20256.54,0.00,0.00,0.00,0.00,0.00
"CSC","ISS06",12,38023.64,13193.63,5263.04,30497.55,2206.94,0.00,0.00,0.00,0.00,-25754.66
"CSC","ISS07",1,47906647.18,51729512.82,59134379.75,60315324.57,62772611.79,-4415860.80,-4854991.47,-4671935.52,-6353931.69,-6870833.88
"CSC","ISS07",2,680693.05,2144749.02,4745444.89,3653988.76,2819526.76,0.00,0.00,-43076.00,0.00,0.00
"CSC","ISS07",3,258414.49,315985.37,35701.59,29945.91,120294.53,0.00,0.00,0.00,0.00,0.00
"CSC","ISS07",4,12745434.19,10779290.98,14325288.14,19238437.51,21447701.40,-465658.05,-509779.47,-70097.08,0.00,0.00
"CSC","ISS07",5,4808086.77,5984810.87,6242847.44,11580732.88,8842660.60,0.00,0.00,-61645.81,0.00,0.00
"CSC","ISS07",6,194935.68,280016.85,153179.38,12565.27,577701.46,0.00,0.00,0.00,0.00,0.00
"CSC","ISS07",7,122362.14,60814.38,52425.60,56624.14,152044.01,0.00,0.00,0.00,0.00,0.00
"CSC","ISS07",9,2719082.03,8681041.20,17121058.40,7980412.10,10170114.84,-4103.06,0.00,0.00,0.00,0.00
"CSC","ISS07",12,454589.73,493061.92,522261.84,687363.70,117433.37,0.00,0.00,0.00,0.00,-49539.21
"CSC","ISS07",22,,,0.00,0.00,0.00,,,-2976292.00,-3638921.45,-4333482.51
"CSC","ISS08",1,425725.34,340905.97,672849.57,649987.93,690268.78,0.00,-361.70,0.00,0.00,0.00
"CSC","ISS08",2,23009.77,66703.16,46872.02,37975.26,24121.82,0.00,0.00,0.00,0.00,0.00
"CSC","ISS08",3,592.98,,,,,0.00,,,,
"CSC","ISS08",4,1499455.49,1896799.14,2873771.14,3951357.36,1666966.09,0.00,0.00,0.00,0.00,0.00
"CSC","ISS08",5,9774357.67,9500469.75,9631001.73,9867056.09,9567118.17,-23270.09,-0.14,0.00,0.00,0.00
"CSC","ISS08",6,266256.94,235953.46,145973.72,144099.44,152873.76,0.00,0.00,0.00,0.00,0.00
"CSC","ISS08",7,554070.34,550586.21,488042.99,689030.59,513979.21,0.00,0.00,0.00,-2.50,0.00
"CSC","ISS08",8,1736377.27,3522137.06,920667.13,1259340.39,3378282.26,0.00,0.00,0.00,0.00,0.00
"CSC","ISS08",9,799595.56,1608764.18,800637.02,1172693.15,556434.94,0.00,0.00,0.00,0.00,0.00
"CSC","ISS08",12,5091.15,15019.26,5516.06,1598681.46,4259.87,0.00,-666.66,0.00,0.00,0.00
"CSC","ISS09",1,8281821.61,8211500.38,9585614.17,9248959.99,257529272.33,-262288.44,-257840.83,-91029.05,-93240.05,-249166938.30
"CSC","ISS09",2,39054.03,37098.28,35615.38,73721.51,52503.26,0.00,0.00,-356.13,-198.62,0.00
"CSC","ISS09",3,561.72,217.00,249.52,,,0.00,0.00,0.00,,
"CSC","ISS09",4,86320.71,98163.71,86568.16,136668.30,70823.46,-510.00,0.00,0.00,0.00,0.00
"CSC","ISS09",5,2142.81,1879.88,5906.48,1150.15,8303.27,0.00,0.00,0.00,0.00,0.00
"CSC","ISS09",6,50259.18,46527.88,37311.64,54780.69,51200.50,0.00,0.00,0.00,0.00,0.00
"CSC","ISS09",7,150503.77,170866.95,129906.39,213888.23,160264.80,-307.06,0.00,0.00,0.00,-129.97
"CSC","ISS09",9,444596.13,572268.83,124286.26,239928.46,736572.68,-1231.22,0.00,0.00,0.00,0.00
"CSC","ISS09",12,90560.52,75627.82,38585.22,122026.60,69410.30,-40.30,-880.15,0.00,0.00,0.00
"CSC","ISS0Z",1,6392568.44,7182476.21,7164851.98,7752108.49,8161512.43,-286151.25,-242960.04,-204167.17,-269780.02,-304466.97
"CSC","ISS0Z",2,39729.85,19547.41,282.48,7412.64,6264.34,-30734.49,0.00,0.00,0.00,0.00
"CSC","ISS0Z",3,,,,,316.80,,,,,0.00
"CSC","ISS0Z",4,3345745.76,2103425.67,2758490.43,2444603.82,2462342.92,0.00,0.00,0.00,0.00,0.00
"CSC","ISS0Z",5,3642.36,,5929.51,,,0.00,,0.00,,
"CSC","ISS0Z",6,,590.40,654.89,,294.86,,0.00,0.00,,0.00
"CSC","ISS0Z",7,75106.01,100963.54,16643.26,26484.99,21750.85,-4216.03,-2699.18,-263.83,0.00,0.00
"CSC","ISS0Z",9,5225.41,577.24,6253.52,14250.95,3318.60,0.00,0.00,0.00,0.00,0.00
"CSC","ISS0Z",12,31500.72,20394.29,95269.54,31744.99,7480.80,-153988.33,-189763.34,-245794.79,-298362.99,-225598.02
"CTA","BTT01",1,4366738.46,5467789.62,6241461.80,6101567.06,6835901.36,-4308.97,0.00,-8798.01,-227296.58,-47979.74
"CTA","BTT01",2,222535.80,145636.84,68256.23,20871.34,85427.52,0.00,0.00,0.00,0.00,0.00
"CTA","BTT01",3,318682.57,218690.68,153699.78,151903.99,150966.52,0.00,0.00,0.00,0.00,0.00
"CTA","BTT01",4,266602.22,233985.42,377732.40,335211.05,223729.59,0.00,0.00,0.00,0.00,0.00
"CTA","BTT01",5,58709.19,3346.32,4748.25,6200.00,10197.80,0.00,0.00,0.00,0.00,0.00
"CTA","BTT01",6,,35.16,,,,,0.00,,,
"CTA","BTT01",7,10437.61,8019.85,3525.75,2084.20,1762.02,0.00,0.00,0.00,0.00,0.00
"CTA","BTT01",9,1201.20,6952.73,3572.09,1203.29,917.49,0.00,0.00,0.00,0.00,0.00
"CTA","BTT01",12,48427.09,5337.81,1641.00,2010.80,1911.62,-1218.51,0.00,-886.40,0.00,-83.26
"CTA","BTT02",1,9381065.16,10877823.30,13954204.23,13829457.29,12771418.01,-34450.58,-82.33,-20942.81,-32486.17,-7502.42
"CTA","BTT02",2,245511.71,101774.99,2959.59,1190.12,41929.52,0.00,0.00,0.00,0.00,0.00
"CTA","BTT02",3,119281.26,12466.70,9511.16,8793.61,165900.34,0.00,0.00,0.00,0.00,0.00
"CTA","BTT02",4,282687.47,295320.49,303213.59,273830.65,318535.09,0.00,0.00,0.00,-549.00,0.00
"CTA","BTT02",5,130298.79,71689.48,34055.49,1405.17,94.00,0.00,0.00,0.00,0.00,0.00
"CTA","BTT02",6,79.90,95.00,1390.00,304.79,640.83,0.00,0.00,0.00,0.00,0.00
"CTA","BTT02",7,66864.26,26447.86,23271.86,20341.70,12614.02,0.00,0.00,0.00,0.00,0.00
"CTA","BTT02",9,76429.57,8567.85,8416.41,1419.92,1367.29,0.00,0.00,0.00,0.00,0.00
"CTA","BTT02",12,8531.25,9404.87,20695.97,2413.90,8402.76,-5012.89,-6552.58,-5349.86,-2323.90,-4418.92
"CTA","BTT03",1,7909269.06,8304705.08,8732792.06,8798655.71,7999584.73,-35252.86,-6613.64,0.00,-406.97,-218.98
"CTA","BTT03",2,173890.17,166638.89,6344.86,24377.54,169452.67,-1224.44,0.00,0.00,0.00,0.00
"CTA","BTT03",3,13348.33,36650.91,39957.30,11566.15,12516.03,0.00,0.00,0.00,0.00,0.00
"CTA","BTT03",4,182435.61,407067.05,313849.00,289168.30,383915.07,-4750.00,0.00,0.00,0.00,0.00
"CTA","BTT03",5,13384.49,11681.79,17759.24,23777.20,26931.96,0.00,0.00,0.00,0.00,0.00
"CTA","BTT03",6,15201.57,,,,,0.00,,,,
"CTA","BTT03",7,30331.68,14203.45,7914.25,4400.91,7215.65,0.00,0.00,0.00,0.00,0.00
"CTA","BTT03",9,8989.76,5392.75,100708.98,74871.95,46541.00,0.00,0.00,0.00,0.00,0.00
"CTA","BTT03",12,1316.20,5638.69,12228.97,7935.68,2057.47,-19249.03,-571.00,-3182.45,-9752.22,-303.73
"CTA","ISS00",1,6180356.06,6488654.88,7293358.38,7068230.51,7548121.46,-11198.79,0.00,0.00,-13075.02,-36307.09
"CTA","ISS00",2,148772.82,191283.18,154080.31,81801.44,123144.30,-11.00,0.00,0.00,0.00,0.00
"CTA","ISS00",3,174569.18,157750.25,158020.41,186442.30,103363.31,0.00,0.00,0.00,0.00,0.00
"CTA","ISS00",4,892364.54,703952.97,1118798.03,3613479.70,1684036.59,0.00,-3282.86,-11740.31,0.00,0.00
"CTA","ISS00",5,602846.89,668632.66,907726.23,1260903.41,1790016.91,0.00,0.00,0.00,0.00,0.00
"CTA","ISS00",6,112575.14,38850.11,106457.11,27005.15,103419.34,0.00,0.00,0.00,0.00,0.00
"CTA","ISS00",7,35064.37,37257.39,44067.11,33256.26,18092.30,0.00,0.00,0.00,0.00,0.00
"CTA","ISS00",9,1132536.28,583457.98,1205822.44,888539.87,577510.44,0.00,0.00,0.00,0.00,0.00
"CTA","ISS00",12,43720.57,4619.05,19230.32,26916.74,8312.30,-14188.74,-24933.81,-3341.64,-7760.99,-8816.17
"CTAIB","BWA01",1,11559776.57,14863649.19,13508336.31,13239744.43,12589674.43,0.00,0.00,0.00,0.00,-57104.62
"CTAIB","BWA01",2,644899.32,734119.22,114768.10,139058.23,360550.93,0.00,-181.15,0.00,0.00,0.00
"CTAIB","BWA01",3,56916.13,75909.20,101374.06,48611.48,38213.29,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA01",4,690789.79,934230.52,824620.43,694496.98,498726.72,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA01",5,95743.79,115095.41,85117.48,71817.56,89541.53,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA01",6,163206.66,193012.43,171368.20,177456.45,180071.04,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA01",7,112686.52,97256.43,83696.32,72490.34,88214.72,-613.94,0.00,0.00,0.00,0.00
"CTAIB","BWA01",8,,2769.52,15224.18,,,,0.00,0.00,,
"CTAIB","BWA01",9,189113.25,284887.12,457299.27,56274.83,107855.26,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA01",12,827.36,4058.14,1748.43,0.00,5888.81,0.00,0.00,0.00,-840.99,0.00
"CTAIB","BWA02",1,4749785.59,4507362.64,5514078.92,5468043.59,5715624.15,-2285.44,0.00,0.00,-301634.16,-377.36
"CTAIB","BWA02",2,277213.12,200469.87,31161.16,54897.83,335066.13,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA02",3,58115.45,20785.83,31762.18,40318.16,63446.50,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA02",4,185087.16,143985.69,224785.05,278869.53,361318.96,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA02",5,34545.60,33997.13,35581.67,27978.62,47786.81,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA02",6,67837.39,56331.37,68566.09,68588.46,73214.73,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA02",7,47632.93,31844.00,29152.53,37711.09,45657.81,-811.00,-1268.00,-59.20,0.00,0.00
"CTAIB","BWA02",8,,814.57,6574.08,,,,0.00,0.00,,
"CTAIB","BWA02",9,65810.16,65354.86,94234.84,32141.81,52784.24,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA02",12,3718.21,9270.10,0.27,1819.50,2614.80,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA03",1,5265329.20,5143876.71,5913981.42,6316416.30,6063936.95,-2165.15,0.00,-79.87,0.00,-105408.99
"CTAIB","BWA03",2,283361.79,335535.88,31330.04,60272.05,172040.09,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA03",3,34352.10,27204.24,41707.55,39048.98,51376.16,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA03",4,177982.23,371383.82,207091.31,287832.89,144082.45,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA03",5,27156.67,38801.99,24900.10,15603.90,30877.01,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA03",6,70902.31,66602.73,77129.10,85072.89,83335.34,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA03",7,46540.39,35162.71,38153.72,36342.15,43692.42,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA03",8,,977.48,6920.08,,,,0.00,0.00,,
"CTAIB","BWA03",9,73209.12,51021.99,109727.07,37838.67,62153.68,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA03",12,297.71,404.09,0.35,30.90,2323.63,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA04",1,292306.88,313113.18,499659.45,524756.27,656964.39,-120.28,0.00,0.00,0.00,0.00
"CTAIB","BWA04",2,43931.95,31423.15,2423.78,7123.47,34104.45,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA04",3,3886.11,2141.73,1386.44,1417.61,1467.07,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA04",4,11011.87,6767.54,19037.92,17709.65,19950.63,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA04",5,560.47,1188.25,2054.28,1288.17,6443.70,-44.00,0.00,0.00,0.00,0.00
"CTAIB","BWA04",6,3535.68,3585.98,7447.70,8358.26,8422.89,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA04",7,1958.50,1193.79,2925.93,3092.42,2885.83,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA04",8,,54.30,692.02,,,,0.00,0.00,,
"CTAIB","BWA04",9,3314.29,2016.92,11379.23,5189.92,9049.58,0.00,0.00,0.00,0.00,0.00
"CTAIB","BWA04",12,14.89,0.21,0.04,96.06,229.85,0.00,0.00,0.00,0.00,0.00
"CTAIB","ISS00",1,4219126.16,4537824.74,5188763.75,5061610.77,5667193.35,0.00,0.00,0.00,0.00,0.00
"CTAIB","ISS00",2,360897.74,374632.13,288236.96,302167.40,453437.51,-128.11,-78.90,0.00,0.00,0.00
"CTAIB","ISS00",3,9844.38,9025.89,21773.54,12517.07,15824.90,0.00,0.00,0.00,0.00,0.00
"CTAIB","ISS00",4,713118.16,1125766.60,1520506.61,1884058.24,1704463.17,0.00,-16201.56,-22343.00,-31043.98,-6287.86
"CTAIB","ISS00",5,240254.88,270896.59,366012.62,419314.27,586861.18,0.00,0.00,0.00,0.00,0.00
"CTAIB","ISS00",6,91050.90,72172.65,86552.27,108481.82,78402.60,0.00,0.00,0.00,0.00,0.00
"CTAIB","ISS00",7,64748.73,59398.38,30191.71,46959.23,29376.60,0.00,0.00,0.00,0.00,0.00
"CTAIB","ISS00",8,,814.57,5190.06,5262.19,,,0.00,0.00,0.00,
"CTAIB","ISS00",9,1084289.24,451573.71,481934.00,453258.69,390433.89,0.00,-6375.60,0.00,0.00,0.00
"CTAIB","ISS00",12,382.94,14825.97,9685.67,19163.04,8160.84,0.00,0.00,0.00,-166.47,-581.96
"EA","BVB01",1,34612043.74,21908933.37,22483577.06,19787867.47,19953577.33,-73585.74,-31678.65,-34614.89,-33024.43,-27489.56
"EA","BVB01",2,10043530.94,2384840.82,35340.69,205053.41,1346240.00,0.00,0.00,0.00,-10.30,-173964.84
"EA","BVB01",3,3434127.70,437185.52,566507.07,394987.19,273232.72,0.00,0.00,0.00,0.00,0.00
"EA","BVB01",4,12679107.51,1483435.27,931214.66,816550.61,763464.85,-20992.99,-82.98,-7677.12,-85.18,-9059.12
"EA","BVB01",5,7803313.47,653559.61,129582.02,28163.38,124625.12,0.00,-7.90,-100000.00,-4492.71,0.00
"EA","BVB01",6,344997.21,9.99,0.00,,229.00,0.00,0.00,-50.00,,0.00
"EA","BVB01",7,1017702.93,180888.42,32954.39,23129.66,56682.90,0.00,0.00,0.00,0.00,0.00
"EA","BVB01",9,2002190.71,277996.12,60331.02,70849.75,76142.69,-986593.01,-431.50,-670.82,0.00,0.00
"EA","BVB01",10,,20630319.49,16202489.19,15776421.35,17888729.21,,-120673.30,-387566.29,0.00,-59287.68
"EA","BVB01",12,1167502.75,73789.45,164010.93,184659.80,115556.07,-242587.24,-8053.18,-5566.77,-4870.74,-121631.00
"EA","BVB02",1,4717026.71,,,,,-7422.82,,,,
"EA","BVB02",2,146185.78,,,,,0.00,,,,
"EA","BVB02",3,1050.17,,,,,0.00,,,,
"EA","BVB02",4,130053.34,,,,,-18.81,,,,
"EA","BVB02",5,5.90,,,,,0.00,,,,
"EA","BVB02",7,9210.33,,,,,0.00,,,,
"EA","BVB02",9,902.08,,,,,0.00,,,,
"EA","BVB02",10,16506238.21,,,,,-19028.31,,,,
"EA","BVB02",12,3036.33,,,,,-1462.36,,,,
"EA","BVB03",1,18027468.16,22178300.30,22761575.74,22810442.17,24728411.34,-35258.37,-30245.73,-23224.95,-35625.84,-25036.55
"EA","BVB03",2,1403753.49,1458063.20,20879.74,223082.27,798502.96,0.00,0.00,-65.67,0.00,0.00
"EA","BVB03",3,230490.00,180444.66,137808.10,49055.34,110894.54,0.00,0.00,0.00,0.00,0.00
"EA","BVB03",4,950194.93,934090.23,684051.32,877322.33,723080.36,-102.45,-58.21,-88.54,-70.32,-860.30
"EA","BVB03",5,52489.96,73775.79,42410.99,39106.42,21038.50,0.00,-10.84,0.00,-0.01,0.00
"EA","BVB03",6,140.42,929.12,,5133.22,946.60,0.00,0.00,,0.00,0.00
"EA","BVB03",7,62748.76,66422.67,77538.02,34031.60,30561.83,0.00,0.00,0.00,0.00,0.00
"EA","BVB03",9,172118.16,66330.83,157771.17,105808.90,43054.05,0.00,0.00,0.00,0.00,0.00
"EA","BVB03",10,444821656.56,446312299.06,435505736.26,390906985.35,393113182.10,-2081125.23,0.00,-2786645.76,0.00,0.00
"EA","BVB03",12,49505.30,95173.13,82878.40,204449.56,94566.73,-10876.19,-16237.40,-10503.35,-20393.16,-108324.96
"EA","BVB04",1,7713302.65,8132919.55,9027937.20,9454672.04,10668713.47,-12927.98,-17791.01,-45348.82,-23146.97,-4214.04
"EA","BVB04",2,574933.95,497783.61,3650.61,111562.95,769768.00,0.00,-0.06,0.00,-3.43,0.00
"EA","BVB04",3,22951.83,3015.22,10.40,36.23,46341.58,0.00,0.00,0.00,0.00,-233.84
"EA","BVB04",4,213141.91,175263.58,172301.76,417697.36,276881.97,0.00,-29.27,0.00,0.00,0.00
"EA","BVB04",5,4247.49,7563.57,,7589.40,13891.92,0.00,-1.58,,0.00,0.00
"EA","BVB04",6,13027.91,297.00,21313.69,,12441.32,0.00,0.00,0.00,,0.00
"EA","BVB04",7,31450.27,32156.19,14090.96,16571.98,8395.06,0.00,0.00,0.00,0.00,0.00
"EA","BVB04",9,76021.98,23043.33,49336.32,63245.23,11811.18,0.00,0.00,0.00,0.00,0.00
"EA","BVB04",10,12094480.79,11620669.61,12244644.49,12066969.31,12881963.03,-108161.77,-96069.53,-20384.38,-16408.02,0.00
"EA","BVB04",12,11513.43,1888.26,100169.58,2439.75,11296.78,-1856.26,-10242.90,-881.91,-4645.49,-6119.25
"EA","BVB05",1,6311659.51,6530608.91,7238902.29,8194416.18,10138078.60,-13077.37,-47225.05,-16216.93,-20334.25,-6514.14
"EA","BVB05",2,3623723.04,4850459.18,98764.15,4121190.43,9624200.95,0.00,0.00,-2.73,-98.14,0.00
"EA","BVB05",3,243373.08,444528.51,154066.19,180902.82,300686.10,0.00,0.00,0.00,0.00,0.00
"EA","BVB05",4,7051765.64,5922129.06,2276803.91,3458764.34,5573807.91,-44.93,-8411.81,-200.53,-26918.04,-30.69
"EA","BVB05",5,151658.47,465778.28,25128.57,230933.50,364623.90,-2111.46,-97.53,0.00,0.00,0.00
"EA","BVB05",6,7739.35,42912.26,14971.38,13596.19,9127.48,0.00,0.00,0.00,0.00,0.00
"EA","BVB05",7,68601.72,36015.67,7823.54,34600.56,70931.87,0.00,0.00,0.00,0.00,-418.64
"EA","BVB05",9,95596.10,47019.78,32830.86,88694.57,107401.44,0.00,0.00,0.00,0.00,0.00
"EA","BVB05",10,13803641.84,14580981.39,14293044.06,14557692.56,13913956.71,0.00,0.00,0.00,0.00,0.00
"EA","BVB05",12,193328.08,151558.42,47110.49,79709.61,126672.82,-119113.66,-82420.28,-38971.13,-42401.00,-54221.35
"EA","BVB06",1,70555773.39,70858656.34,71469408.47,71421611.01,71081990.27,-361275.00,-250400.46,-67324.62,-244253.17,-67283.10
"EA","BVB06",2,4228794.85,3543407.70,754053.11,1616446.14,3104442.16,0.00,0.00,0.00,-24.89,0.00
"EA","BVB06",3,1859160.29,1310384.45,1207060.89,1330675.78,1643495.82,0.00,0.00,0.00,0.00,0.00
"EA","BVB06",4,3339390.74,3044893.73,2176169.38,2672108.43,3753331.38,-220.99,-129.84,-197.11,-2945.76,-123.41
"EA","BVB06",5,177707.65,174724.87,38959.93,101173.45,129284.81,0.00,0.00,0.00,0.00,0.00
"EA","BVB06",6,3580.13,3847.71,5525.76,12993.42,5090.86,0.00,0.00,0.00,0.00,-237.28
"EA","BVB06",7,376559.65,477804.31,372462.44,356639.70,391298.36,-76711.16,0.00,0.00,0.00,0.00
"EA","BVB06",9,246837.20,181820.87,596491.00,354352.57,225376.22,0.00,0.00,0.00,0.00,0.00
"EA","BVB06",10,940293.31,898791.69,2138736.07,3635809.12,6333232.96,-89754.08,0.00,0.00,-824.33,0.00
"EA","BVB06",12,214637.89,168610.64,257370.12,158951.40,258381.55,-32262.69,-36548.43,-62888.77,-66534.28,-123299.25
"EA","BVB07",1,64674308.18,62897455.70,63251018.36,62497316.49,71971298.37,-810944.55,-209870.18,-63227.17,-63183.50,-63709.43
"EA","BVB07",2,3909299.60,3470713.75,193946.24,881437.09,3052410.99,0.00,0.00,0.00,-17.17,0.00
"EA","BVB07",3,1948560.20,1520955.49,1472132.36,1458642.25,1766925.28,0.00,0.00,0.00,0.00,0.00
"EA","BVB07",4,4121026.55,3163105.30,1759952.92,2334567.31,3118275.15,-187.03,-119.50,-171.59,-134.60,-4352.46
"EA","BVB07",5,284782.77,157336.82,43293.09,79221.58,153924.89,0.00,-15.58,0.00,0.00,-310.68
"EA","BVB07",6,4032.02,6872.64,10617.60,2528.74,8794.02,0.00,0.00,0.00,0.00,0.00
"EA","BVB07",7,409894.33,520694.75,342864.67,149322.48,267545.45,-18370.41,0.00,0.00,0.00,0.00
"EA","BVB07",9,182978.64,184329.74,293796.35,253010.36,175052.58,0.00,0.00,0.00,0.00,-0.26
"EA","BVB07",10,13141589.65,29181148.70,30842693.02,32082818.43,31497421.50,0.00,0.00,0.00,-167491.91,0.00
"EA","BVB07",12,170385.57,177482.62,291189.18,230189.11,305402.54,-80196.44,-12984.10,-59270.23,-67203.14,-127047.24
"EA","BVB08",1,34191617.87,32501053.32,34805604.83,33765385.99,41251532.00,-534720.92,-550541.53,-58776.78,-47051.08,-30941.81
"EA","BVB08",2,2878130.71,2071146.36,421584.33,909905.48,2250131.10,-919.26,-1059.58,-88.02,-17.74,-189.34
"EA","BVB08",3,743656.00,400849.05,480047.25,410951.57,639859.43,0.00,0.00,0.00,0.00,-3613.30
"EA","BVB08",4,2777951.23,2916790.21,3378337.12,4035812.77,3444827.12,-138.97,-96.75,-134.09,-106.87,-66.49
"EA","BVB08",5,69840.75,60893.48,23765.22,21441.93,228901.08,0.00,-26.41,0.00,0.00,0.00
"EA","BVB08",6,1390.06,53.86,22726.80,826.49,1318.39,0.00,0.00,-5507.46,0.00,0.00
"EA","BVB08",7,268146.83,549701.48,144034.09,112168.10,151889.54,-41833.82,0.00,0.00,0.00,0.00
"EA","BVB08",9,137614.93,147707.40,204728.93,237272.10,161875.56,0.00,0.00,0.00,0.00,0.00
"EA","BVB08",12,57016.58,106267.61,92707.53,411167.92,185019.72,-68778.03,-29866.98,-57875.97,-32683.92,-92723.25
"EA","BVB09",1,11826296.11,12687101.14,12552162.30,14091164.61,15689122.55,-182548.87,-188204.32,-17907.68,-17865.52,-102595.19
"EA","BVB09",2,1004117.94,974034.80,192843.79,488820.12,598770.05,0.00,0.00,0.00,-2.57,0.00
"EA","BVB09",3,161601.71,100042.03,79114.13,65903.71,117799.10,0.00,0.00,0.00,0.00,0.00
"EA","BVB09",4,598330.83,653743.91,243335.30,361443.13,426298.76,-5403.68,-37.18,-53.04,-40.58,-28.78
"EA","BVB09",5,61214.71,25163.77,13307.35,23669.47,23659.54,0.00,-1.35,0.00,0.00,0.00
"EA","BVB09",6,143.26,208.79,,360.06,229.00,0.00,0.00,,0.00,0.00
"EA","BVB09",7,50740.88,66652.05,41380.59,65252.31,45585.82,-10605.10,-1204.34,0.00,0.00,0.00
"EA","BVB09",9,33596.67,59066.52,86923.94,189791.27,51639.18,0.00,0.00,0.00,0.00,0.00
"EA","BVB09",12,18521.96,28549.94,36064.32,19632.51,44168.14,-5813.58,-2233.83,-9642.10,-8894.62,-28192.71
"EA","BVB10",1,3427279.05,3671400.67,3696321.30,4115942.26,4275642.08,-95864.04,-4530.45,-7105.85,-8823.79,-8157.72
"EA","BVB10",2,867872.88,450349.56,48077.03,59160.43,274076.88,0.00,0.00,0.00,-4.86,0.00
"EA","BVB10",3,589339.79,579308.97,798286.27,1219211.38,1112957.03,0.00,-48412.25,0.00,0.00,0.00
"EA","BVB10",4,941340.97,4749118.59,1666994.56,1824800.04,3251007.86,-25.08,-15.49,-2521.51,-16.87,-13.42
"EA","BVB10",5,186814.53,189297.94,19710.83,36988.07,47727.66,0.00,0.00,0.00,0.00,0.00
"EA","BVB10",6,124.51,,,,808.62,0.00,,,,0.00
"EA","BVB10",7,71054.87,53980.76,73655.38,45914.79,120880.37,0.00,0.00,0.00,0.00,0.00
"EA","BVB10",9,48571.81,12755.29,25151.79,26738.92,18461.36,0.00,0.00,0.00,-7.50,0.00
"EA","BVB10",12,12863.39,21342.26,43542.14,37417.76,35662.82,-2731.72,0.00,-10657.51,-14344.00,-26911.29
"EA","BVB11",1,1330887.72,1567072.95,,,,-70801.07,-3767.55,,,
"EA","BVB11",2,189071.79,199348.13,,,,0.00,-0.02,,,
"EA","BVB11",3,3526.41,2502.52,,,,0.00,0.00,,,
"EA","BVB11",4,95266.86,105882.67,,,,-9.93,-3004.84,,,
"EA","BVB11",5,24588.55,5994.82,,,,0.00,-0.68,,,
"EA","BVB11",6,,0.85,,,,,0.00,,,
"EA","BVB11",7,1646.95,1136.01,,,,0.00,0.00,,,
"EA","BVB11",9,3744.02,3987.58,,,,0.00,0.00,,,
"EA","BVB11",12,3848.40,3296.50,,,,-877.40,-712.57,,,
"EA","BVB12",1,1331058.67,1750328.70,,,,-1666.28,-2357.17,,,
"EA","BVB12",2,196923.04,198592.96,,,,0.00,0.00,,,
"EA","BVB12",3,108.33,587.05,,,,0.00,0.00,,,
"EA","BVB12",4,32057.84,983.80,,,,-5.75,-3.44,,,
"EA","BVB12",5,2337.24,5022.97,,,,0.00,-3.16,,,
"EA","BVB12",6,,3.99,,,,,0.00,,,
"EA","BVB12",7,492.18,1.32,,,,-1.59,0.00,,,
"EA","BVB12",9,1999.61,0.39,,,,0.00,0.00,,,
"EA","BVB12",10,2100000.00,,,,,-2100000.00,,,,
"EA","BVB12",12,5415.40,2531.09,,,,-4094.57,-3774.42,,,
"EA","BVB13",1,2576486.79,2655665.95,,,,-145328.27,-79149.62,,,
