fiscal_yr,service_id,program_id
2021-2022,1634,BTX01
2018-2019,1635,BTW01
2019-2020,1635,BTW01
2020-2021,1635,BTW01
2021-2022,1635,BTW01
2018-2019,1636,BTW01
2019-2020,1636,BTW01
2020-2021,1636,BTW01
2021-2022,1636,BTW01
2018-2019,1637,BTW03
2019-2020,1637,BTW03
2020-2021,1637,BTW03
2021-2022,1637,BTW03
2018-2019,1638,BTW03
2019-2020,1638,BTW03
2020-2021,1638,BTW03
2021-2022,1638,BTW03
2018-2019,1639,BWR03
2022-2023,163,BWO01
2018-2019,163,BWO01
2019-2020,163,BWO01
2020-2021,163,BWO01
2021-2022,163,BWO01
2022-2023,1640,BTL10
2018-2019,1640,BTL10
2019-2020,1640,BTL10
2020-2021,1640,BTL10
2021-2022,1640,BTL10
2022-2023,1641,BTL10
2018-2019,1641,BTL10
2019-2020,1641,BTL10
2020-2021,1641,BTL10
2021-2022,1641,BTL10
2022-2023,1642,BTL10
2018-2019,1642,BTL10
2019-2020,1642,BTL10
2020-2021,1642,BTL10
2021-2022,1642,BTL10
2022-2023,1643,BTL10
2018-2019,1643,BTL10
2019-2020,1643,BTL10
2020-2021,1643,BTL10
2021-2022,1643,BTL10
2022-2023,1644,BTL10
2018-2019,1644,BTL10
2019-2020,1644,BTL10
2020-2021,1644,BTL10
2021-2022,1644,BTL10
2022-2023,1645,BTL10
2018-2019,1645,BTL10
2019-2020,1645,BTL10
2020-2021,1645,BTL10
2021-2022,1645,BTL10
2018-2019,1646,BTW03
2019-2020,1646,BTW03
2020-2021,1646,BTW03
2022-2023,1647,BTL10
2018-2019,1647,BTL10
2019-2020,1647,BTL10
2020-2021,1647,BTL10
2021-2022,1647,BTL10
2018-2019,1648,BTW03
2019-2020,1648,BTW03
2020-2021,1648,BTW03
2021-2022,1648,BTW03
2018-2019,1649,BTW03
2019-2020,1649,BTW03
2020-2021,1649,BTW03
2021-2022,1649,BTW03
2018-2019,164,BWN01
2019-2020,164,BWN01
2018-2019,1650,BTW01
2019-2020,1650,BTW03
2020-2021,1650,BTW03
2018-2019,1651,BTW03
2019-2020,1651,BTW03
2020-2021,1651,BTW03
2021-2022,1651,BTW03
2018-2019,1652,BTM11
2019-2020,1652,BTM11
2018-2019,1653,BTM10
2019-2020,1653,BTM10
2020-2021,1653,BTM10
2021-2022,1653,BTM10
2022-2023,1654,BTM10
2018-2019,1654,BTM10
2019-2020,1654,BTM10
2020-2021,1654,BTM10
2021-2022,1654,BTM10
2018-2019,1655,BTW03
2019-2020,1655,BTW03
2020-2021,1655,BTW03
2021-2022,1655,BTW03
2022-2023,1656,BTM10
2018-2019,1656,BTM10
2019-2020,1656,BTM10
2020-2021,1656,BTM10
2021-2022,1656,BTM10
2022-2023,1657,BTM13
2018-2019,1657,BTM01
2019-2020,1657,BTM01
2020-2021,1657,BTM01
2021-2022,1657,BTM01
2022-2023,1658,BLM01
2022-2023,1658,BLM02
2022-2023,1658,BLM03
2018-2019,1658,ISS02
2019-2020,1658,ISS02
2020-2021,1658,BLM01
2020-2021,1658,BLM02
2020-2021,1658,BLM03
2020-2021,1658,ISS02
2021-2022,1658,BLM01
2021-2022,1658,BLM02
2021-2022,1658,BLM03
2018-2019,1659,BTW03
2019-2020,1659,BTW03
2020-2021,1659,BTW03
2021-2022,1659,BTW03
2022-2023,165,BTT02
2018-2019,165,BTT02
2019-2020,165,BTT02
2020-2021,165,BTT02
2021-2022,165,BTT02
2018-2019,1660,BTW03
2019-2020,1660,BTW03
2020-2021,1660,BTW03
2021-2022,1660,BTW03
2018-2019,1661,BTY03
2019-2020,1661,BTY03
2020-2021,1661,BTY03
2021-2022,1661,BTY03
2018-2019,1662,BTW04
2018-2019,1662,BTW05
2019-2020,1662,BTW04
2019-2020,1662,BTW05
2020-2021,1662,BTW05
2021-2022,1662,BTW05
2018-2019,1663,BTW03
2019-2020,1663,BTW03
2018-2019,1664,ISS01
2019-2020,1664,ISS01
2018-2019,1665,BTW06
2019-2020,1665,BTW06
2020-2021,1665,BTW06
2021-2022,1665,BTW06
2018-2019,1666,BTW06
2019-2020,1666,BTW06
2020-2021,1666,BTW06
2021-2022,1666,BTW06
2018-2019,1668,BTW06
2019-2020,1668,BTW06
2020-2021,1668,BTW06
2021-2022,1668,BTW06
2018-2019,1669,BTW06
2019-2020,1669,BTW06
2020-2021,1669,BTW06
2021-2022,1669,BTW06
2022-2023,166,BTT01
2022-2023,166,BTT02
2022-2023,166,BTT03
2018-2019,166,BTT01
2018-2019,166,BTT02
2018-2019,166,BTT03
2019-2020,166,BTT01
2019-2020,166,BTT02
2019-2020,166,BTT03
2020-2021,166,BTT01
2020-2021,166,BTT02
2020-2021,166,BTT03
2021-2022,166,BTT01
2021-2022,166,BTT02
2021-2022,166,BTT03
2022-2023,1670,BTM13
2018-2019,1670,BTL10
2018-2019,1670,BTM01
2019-2020,1670,BTL10
2019-2020,1670,BTM01
2020-2021,1670,BTL10
2020-2021,1670,BTM01
2021-2022,1670,BTM13
2022-2023,1671,BLM01
2022-2023,1671,BLM02
2022-2023,1671,BLM03
2018-2019,1671,BLM02
2018-2019,1671,BLM03
2019-2020,1671,BLM02
2019-2020,1671,BLM03
2020-2021,1671,BLM01
2020-2021,1671,BLM02
2020-2021,1671,BLM03
2020-2021,1671,ISS01
2020-2021,1671,ISS02
2021-2022,1671,BLM01
2021-2022,1671,BLM02
2021-2022,1671,BLM03
2022-2023,1672,BTM13
2018-2019,1672,BTL10
2018-2019,1672,BTM01
2019-2020,1672,BTL10
2019-2020,1672,BTM01
2020-2021,1672,BTL10
2020-2021,1672,BTM01
2021-2022,1672,BTM13
2022-2023,1673,BTM13
2018-2019,1673,BTL10
2018-2019,1673,BTM01
2019-2020,1673,BTL10
2019-2020,1673,BTM01
2020-2021,1673,BTL10
2020-2021,1673,BTM01
2021-2022,1673,BTM13
2022-2023,1674,BTO02
2018-2019,1674,BTO02
2019-2020,1674,BTO02
2020-2021,1674,BTO02
2021-2022,1674,BTO02
2022-2023,1675,BTO03
2018-2019,1675,BTO03
2019-2020,1675,BTO03
2020-2021,1675,BTO03
2021-2022,1675,BTO03
2022-2023,1676,BTM13
2018-2019,1676,BTM01
2019-2020,1676,BTM01
2020-2021,1676,BTM01
2021-2022,1676,BTM01
2022-2023,1677,BNQ06
2018-2019,1677,BNQ06
2019-2020,1677,BNQ06
2020-2021,1677,BNQ06
2021-2022,1677,BNQ06
2018-2019,1678,BGV01
2018-2019,1678,BGV02
2019-2020,1678,BGV01
2019-2020,1678,BGV02
2022-2023,1679,BGV03
2018-2019,1679,BGV02
2019-2020,1679,BGV02
2020-2021,1679,BGV02
2021-2022,1679,BGV03
2022-2023,167,BTT01
2022-2023,167,BTT03
2018-2019,167,BTT01
2018-2019,167,BTT03
2019-2020,167,BTT01
2019-2020,167,BTT03
2020-2021,167,BTT01
2020-2021,167,BTT03
2021-2022,167,BTT01
2021-2022,167,BTT03
2022-2023,1680,BVF06
2022-2023,1680,BVF07
2018-2019,1680,BVF06
2018-2019,1680,BVF07
2019-2020,1680,BVF06
2019-2020,1680,BVF07
2020-2021,1680,BVF06
2020-2021,1680,BVF07
2021-2022,1680,BVF06
2021-2022,1680,BVF07
2018-2019,1681,BVF06
2019-2020,1681,BVF06
2018-2019,1682,BVF06
2019-2020,1682,BVF06
2022-2023,1683,BVF03
2018-2019,1683,BVF03
2019-2020,1683,BVF03
2020-2021,1683,BVF03
2021-2022,1683,BVF03
2018-2019,1684,BVF05
2019-2020,1684,BVF05
2018-2019,1685,BVF06
2019-2020,1685,BVF06
2018-2019,1686,BVF06
2019-2020,1686,BVF06
2022-2023,1688,BVF01
2018-2019,1688,BVF01
2019-2020,1688,BVF01
2020-2021,1688,BVF01
2021-2022,1688,BVF01
2022-2023,1689,BVF01
2018-2019,1689,BVF01
2019-2020,1689,BVF01
2020-2021,1689,BVF01
2021-2022,1689,BVF01
2022-2023,168,BTT01
2022-2023,168,BTT02
2022-2023,168,BTT03
2018-2019,168,BTT01
2018-2019,168,BTT02
2018-2019,168,BTT03
2019-2020,168,BTT01
2019-2020,168,BTT02
2019-2020,168,BTT03
2020-2021,168,BTT01
2020-2021,168,BTT02
2020-2021,168,BTT03
2021-2022,168,BTT01
2021-2022,168,BTT02
2021-2022,168,BTT03
2022-2023,1690,ISS01
2018-2019,1690,ISS01
2019-2020,1690,ISS01
2020-2021,1690,ISS01
2021-2022,1690,ISS01
2022-2023,1691,BVD01
2018-2019,1691,BVD01
2019-2020,1691,BVD01
2020-2021,1691,BVD01
2021-2022,1691,BVD01
2022-2023,1693,BVD01
2018-2019,1693,BVD01
2019-2020,1693,BVD01
2020-2021,1693,BVD01
2021-2022,1693,BVD01
2022-2023,1694,BVD01
2018-2019,1694,BVD01
2019-2020,1694,BVD01
2020-2021,1694,BVD01
2021-2022,1694,BVD01
2022-2023,1695,BVB04
2022-2023,1695,ISS03
2018-2019,1695,BVB04
2018-2019,1695,ISS03
2019-2020,1695,BVB04
2019-2020,1695,ISS03
2020-2021,1695,BVB04
2020-2021,1695,ISS03
2021-2022,1695,BVB04
2021-2022,1695,ISS03
2022-2023,1696,BVB01
2022-2023,1696,BVC01
2022-2023,1696,BVC02
2022-2023,1696,BVC03
2022-2023,1696,BVC05
2022-2023,1696,BVC06
2022-2023,1696,BVC07
2022-2023,1696,BVC08
2022-2023,1696,BVD07
2022-2023,1696,ISS01
2022-2023,1696,ISS05
2022-2023,1696,ISS06
2022-2023,1696,ISS07
2022-2023,1696,ISS09
2018-2019,1696,BVB02
2018-2019,1696,BVC01
2018-2019,1696,BVC02
2018-2019,1696,BVC05
2018-2019,1696,BVC06
2018-2019,1696,BVC07
2018-2019,1696,BVC08
2018-2019,1696,ISS09
2019-2020,1696,BVB01
2019-2020,1696,BVB14
2019-2020,1696,BVC01
2019-2020,1696,BVC02
2019-2020,1696,BVC03
2019-2020,1696,BVC05
2019-2020,1696,BVC06
2019-2020,1696,BVC07
2019-2020,1696,BVC08
2019-2020,1696,BVD07
2019-2020,1696,ISS01
2019-2020,1696,ISS05
2019-2020,1696,ISS06
2019-2020,1696,ISS07
2019-2020,1696,ISS09
2020-2021,1696,BVB01
2020-2021,1696,BVC01
2020-2021,1696,BVC02
2020-2021,1696,BVC03
2020-2021,1696,BVC05
2020-2021,1696,BVC06
2020-2021,1696,BVC07
2020-2021,1696,BVC08
2020-2021,1696,BVD07
2020-2021,1696,ISS01
2020-2021,1696,ISS05
2020-2021,1696,ISS06
2020-2021,1696,ISS07
2020-2021,1696,ISS09
2021-2022,1696,BVB01
2021-2022,1696,BVC01
2021-2022,1696,BVC02
2021-2022,1696,BVC03
2021-2022,1696,BVC05
2021-2022,1696,BVC06
2021-2022,1696,BVC07
2021-2022,1696,BVC08
2021-2022,1696,BVD07
2021-2022,1696,ISS01
2021-2022,1696,ISS05
2021-2022,1696,ISS06
2021-2022,1696,ISS07
2021-2022,1696,ISS09
2022-2023,1697,ISS06
2018-2019,1697,ISS06
2019-2020,1697,ISS06
2020-2021,1697,ISS06
2021-2022,1697,ISS06
2022-2023,1698,BVB01
2022-2023,1698,BVC01
2022-2023,1698,BVC02
2022-2023,1698,BVC03
2022-2023,1698,BVC05
2022-2023,1698,BVC06
2022-2023,1698,BVC07
2022-2023,1698,BVC08
2022-2023,1698,BVD07
2022-2023,1698,ISS01
2022-2023,1698,ISS05
2022-2023,1698,ISS06
2022-2023,1698,ISS07
2018-2019,1698,BVB01
2018-2019,1698,BVB02
2018-2019,1698,BVB14
2018-2019,1698,BVC01
2018-2019,1698,BVC02
2018-2019,1698,BVC03
2018-2019,1698,BVC05
2018-2019,1698,BVC06
2018-2019,1698,BVC07
2018-2019,1698,BVC08
2018-2019,1698,BVD07
2018-2019,1698,ISS01
2018-2019,1698,ISS05
2018-2019,1698,ISS06
2018-2019,1698,ISS07
2019-2020,1698,BVB01
2019-2020,1698,BVB14
2019-2020,1698,BVC01
2019-2020,1698,BVC02
2019-2020,1698,BVC03
2019-2020,1698,BVC05
2019-2020,1698,BVC06
2019-2020,1698,BVC07
2019-2020,1698,BVC08
2019-2020,1698,BVD07
2019-2020,1698,ISS01
2019-2020,1698,ISS05
2019-2020,1698,ISS06
2019-2020,1698,ISS07
2020-2021,1698,BVB01
2020-2021,1698,BVC01
2020-2021,1698,BVC02
2020-2021,1698,BVC03
2020-2021,1698,BVC05
2020-2021,1698,BVC06
2020-2021,1698,BVC07
2020-2021,1698,BVC08
2020-2021,1698,BVD07
2020-2021,1698,ISS01
2020-2021,1698,ISS05
2020-2021,1698,ISS06
2020-2021,1698,ISS07
2021-2022,1698,BVB01
2021-2022,1698,BVC01
2021-2022,1698,BVC02
2021-2022,1698,BVC03
2021-2022,1698,BVC05
2021-2022,1698,BVC06
2021-2022,1698,BVC07
2021-2022,1698,BVC08
2021-2022,1698,BVD07
2021-2022,1698,ISS01
2021-2022,1698,ISS05
2021-2022,1698,ISS06
2021-2022,1698,ISS07
2022-2023,1699,BVE01
2018-2019,1699,BVB04
2018-2019,1699,BVE01
2019-2020,1699,BVB04
2019-2020,1699,BVE01
2020-2021,1699,BVB04
2020-2021,1699,BVE01
2021-2022,1699,BVB04
2021-2022,1699,BVE01
2022-2023,169,BNR02
2018-2019,169,BNR01
2018-2019,169,BNR02
2018-2019,169,BNR03
2019-2020,169,BNR01
2019-2020,169,BNR02
2019-2020,169,BNR03
2020-2021,169,BNR01
2020-2021,169,BNR02
2020-2021,169,BNR03
2021-2022,169,BNR02
2018-2019,16,BWE06
2018-2019,1700,BTW06
2019-2020,1700,BTW06
2020-2021,1700,BTW06
2021-2022,1700,BTW06
2018-2019,1701,BTW06
2019-2020,1701,BTW06
2020-2021,1701,BTW06
2021-2022,1701,BTW06
2022-2023,1702,BVB01
2022-2023,1702,BVB03
2022-2023,1702,BVB04
2022-2023,1702,BVB05
2022-2023,1702,BVB06
2022-2023,1702,BVB07
2022-2023,1702,BVB08
2022-2023,1702,BVB09
2022-2023,1702,BVB10
2022-2023,1702,BVC01
2022-2023,1702,BVC02
2022-2023,1702,BVC03
2022-2023,1702,BVC04
2022-2023,1702,BVC05
2022-2023,1702,BVC06
2022-2023,1702,BVC07
2022-2023,1702,BVC08
2022-2023,1702,BVD01
2022-2023,1702,BVD02
2022-2023,1702,BVD03
2022-2023,1702,BVD04
2022-2023,1702,BVD05
2022-2023,1702,BVD06
2022-2023,1702,BVD07
2022-2023,1702,BVD08
2022-2023,1702,BVD09
2022-2023,1702,BVD10
2022-2023,1702,BVD11
2022-2023,1702,BVD12
2022-2023,1702,BVD13
2022-2023,1702,BVE01
2022-2023,1702,BVE02
2022-2023,1702,BVF01
2022-2023,1702,BVF02
2022-2023,1702,BVF03
2022-2023,1702,BVF04
2022-2023,1702,BVF05
2022-2023,1702,BVF06
2022-2023,1702,BVF07
2022-2023,1702,BVF08
2022-2023,1702,ISS01
2022-2023,1702,ISS02
2022-2023,1702,ISS03
2022-2023,1702,ISS04
2022-2023,1702,ISS05
2022-2023,1702,ISS06
2022-2023,1702,ISS07
2022-2023,1702,ISS08
2022-2023,1702,ISS09
2022-2023,1702,ISS0Z
2018-2019,1702,BVB01
2018-2019,1702,BVB02
2018-2019,1702,BVB03
2018-2019,1702,BVB04
2018-2019,1702,BVB05
2018-2019,1702,BVB06
2018-2019,1702,BVB07
2018-2019,1702,BVB08
2018-2019,1702,BVB09
2018-2019,1702,BVB10
2018-2019,1702,BVB11
2018-2019,1702,BVB12
2018-2019,1702,BVB13
2018-2019,1702,BVB14
2018-2019,1702,BVB15
2018-2019,1702,BVB16
2018-2019,1702,BVB17
2018-2019,1702,BVC01
2018-2019,1702,BVC02
2018-2019,1702,BVC03
2018-2019,1702,BVC04
2018-2019,1702,BVC05
2018-2019,1702,BVC06
2018-2019,1702,BVC07
2018-2019,1702,BVC08
2018-2019,1702,BVD01
2018-2019,1702,BVD02
2018-2019,1702,BVD03
2018-2019,1702,BVD04
2018-2019,1702,BVD05
2018-2019,1702,BVD06
2018-2019,1702,BVD07
2018-2019,1702,BVD08
2018-2019,1702,BVD09
2018-2019,1702,BVD10
2018-2019,1702,BVD11
2018-2019,1702,BVD12
2018-2019,1702,BVD13
2018-2019,1702,BVE01
2018-2019,1702,BVE02
2018-2019,1702,BVF01
2018-2019,1702,BVF02
2018-2019,1702,BVF03
2018-2019,1702,BVF04
2018-2019,1702,BVF05
2018-2019,1702,BVF06
2018-2019,1702,BVF07
2018-2019,1702,BVF08
2018-2019,1702,ISS01
2018-2019,1702,ISS02
2018-2019,1702,ISS03
2018-2019,1702,ISS04
2018-2019,1702,ISS05
2018-2019,1702,ISS06
2018-2019,1702,ISS07
2018-2019,1702,ISS08
2018-2019,1702,ISS09
2018-2019,1702,ISS0Z
2019-2020,1702,BVB01
2019-2020,1702,BVB03
2019-2020,1702,BVB04
2019-2020,1702,BVB05
2019-2020,1702,BVB06
2019-2020,1702,BVB07
2019-2020,1702,BVB08
2019-2020,1702,BVB09
2019-2020,1702,BVB10
2019-2020,1702,BVB11
2019-2020,1702,BVB12
2019-2020,1702,BVB13
2019-2020,1702,BVB14
2019-2020,1702,BVB15
2019-2020,1702,BVB17
2019-2020,1702,BVC01
2019-2020,1702,BVC02
2019-2020,1702,BVC03
2019-2020,1702,BVC04
2019-2020,1702,BVC05
2019-2020,1702,BVC06
2019-2020,1702,BVC07
2019-2020,1702,BVC08
2019-2020,1702,BVD01
2019-2020,1702,BVD02
2019-2020,1702,BVD03
2019-2020,1702,BVD04
2019-2020,1702,BVD05
2019-2020,1702,BVD06
2019-2020,1702,BVD07
2019-2020,1702,BVD08
2019-2020,1702,BVD09
2019-2020,1702,BVD10
2019-2020,1702,BVD11
2019-2020,1702,BVD12
2019-2020,1702,BVD13
2019-2020,1702,BVE01
2019-2020,1702,BVE02
2019-2020,1702,BVF01
2019-2020,1702,BVF02
2019-2020,1702,BVF03
2019-2020,1702,BVF04
2019-2020,1702,BVF05
2019-2020,1702,BVF06
2019-2020,1702,BVF07
2019-2020,1702,BVF08
2019-2020,1702,ISS01
2019-2020,1702,ISS02
2019-2020,1702,ISS03
2019-2020,1702,ISS04
2019-2020,1702,ISS05
2019-2020,1702,ISS06
2019-2020,1702,ISS07
2019-2020,1702,ISS08
2019-2020,1702,ISS09
2019-2020,1702,ISS0Z
2020-2021,1702,BVB01
2020-2021,1702,BVB03
2020-2021,1702,BVB04
2020-2021,1702,BVB05
2020-2021,1702,BVB06
2020-2021,1702,BVB07
2020-2021,1702,BVB08
2020-2021,1702,BVB09
2020-2021,1702,BVB10
2020-2021,1702,BVC01
2020-2021,1702,BVC02
2020-2021,1702,BVC03
2020-2021,1702,BVC04
2020-2021,1702,BVC05
2020-2021,1702,BVC06
2020-2021,1702,BVC07
2020-2021,1702,BVC08
2020-2021,1702,BVD01
2020-2021,1702,BVD02
2020-2021,1702,BVD03
2020-2021,1702,BVD04
2020-2021,1702,BVD05
2020-2021,1702,BVD06
2020-2021,1702,BVD07
2020-2021,1702,BVD08
2020-2021,1702,BVD09
2020-2021,1702,BVD10
2020-2021,1702,BVD11
2020-2021,1702,BVD12
2020-2021,1702,BVD13
2020-2021,1702,BVE01
2020-2021,1702,BVE02
2020-2021,1702,BVF01
2020-2021,1702,BVF02
2020-2021,1702,BVF03
2020-2021,1702,BVF04
2020-2021,1702,BVF05
2020-2021,1702,BVF06
2020-2021,1702,BVF07
2020-2021,1702,BVF08
2020-2021,1702,ISS01
2020-2021,1702,ISS02
2020-2021,1702,ISS03
2020-2021,1702,ISS04
2020-2021,1702,ISS05
2020-2021,1702,ISS06
2020-2021,1702,ISS07
2020-2021,1702,ISS08
2020-2021,1702,ISS09
2020-2021,1702,ISS0Z
2021-2022,1702,BVB01
2021-2022,1702,BVB03
2021-2022,1702,BVB04
2021-2022,1702,BVB05
2021-2022,1702,BVB06
2021-2022,1702,BVB07
2021-2022,1702,BVB08
2021-2022,1702,BVB09
2021-2022,1702,BVB10
2021-2022,1702,BVC01
2021-2022,1702,BVC02
2021-2022,1702,BVC03
2021-2022,1702,BVC04
2021-2022,1702,BVC05
2021-2022,1702,BVC06
2021-2022,1702,BVC07
2021-2022,1702,BVC08
2021-2022,1702,BVD01
2021-2022,1702,BVD02
2021-2022,1702,BVD03
2021-2022,1702,BVD04
2021-2022,1702,BVD05
2021-2022,1702,BVD06
2021-2022,1702,BVD07
2021-2022,1702,BVD08
2021-2022,1702,BVD09
2021-2022,1702,BVD10
2021-2022,1702,BVD11
2021-2022,1702,BVD12
2021-2022,1702,BVD13
2021-2022,1702,BVE01
2021-2022,1702,BVE02
2021-2022,1702,BVF01
2021-2022,1702,BVF02
2021-2022,1702,BVF03
2021-2022,1702,BVF04
2021-2022,1702,BVF05
2021-2022,1702,BVF06
2021-2022,1702,BVF07
2021-2022,1702,BVF08
2021-2022,1702,ISS01
2021-2022,1702,ISS02
2021-2022,1702,ISS03
2021-2022,1702,ISS04
2021-2022,1702,ISS05
2021-2022,1702,ISS06
2021-2022,1702,ISS07
2021-2022,1702,ISS08
2021-2022,1702,ISS09
2021-2022,1702,ISS0Z
2018-2019,1703,ISS04
2019-2020,1703,ISS04
2022-2023,1704,ISS02
2018-2019,1704,ISS02
2019-2020,1704,ISS02
2020-2021,1704,ISS02
2021-2022,1704,ISS02
2018-2019,1705,BVB01
2018-2019,1705,BVB02
2018-2019,1705,BVB03
2018-2019,1705,BVB04
2018-2019,1705,BVB05
2018-2019,1705,BVB06
2018-2019,1705,BVB07
2018-2019,1705,BVB08
2018-2019,1705,BVB09
2018-2019,1705,BVB10
2018-2019,1705,BVB11
2018-2019,1705,BVB12
2018-2019,1705,BVB13
2018-2019,1705,BVB14
2018-2019,1705,BVB15
2018-2019,1705,BVB16
2018-2019,1705,BVB17
2018-2019,1705,BVC01
2018-2019,1705,BVC02
2018-2019,1705,BVC03
2018-2019,1705,BVC04
2018-2019,1705,BVC05
2018-2019,1705,BVC06
2018-2019,1705,BVC07
2018-2019,1705,BVC08
2018-2019,1705,BVD01
2018-2019,1705,BVD02
2018-2019,1705,BVD03
2018-2019,1705,BVD04
2018-2019,1705,BVD05
2018-2019,1705,BVD06
2018-2019,1705,BVD07
2018-2019,1705,BVD08
2018-2019,1705,BVD09
2018-2019,1705,BVD10
2018-2019,1705,BVD11
2018-2019,1705,BVD12
2018-2019,1705,BVD13
2018-2019,1705,BVE01
2018-2019,1705,BVE02
2018-2019,1705,BVF01
2018-2019,1705,BVF02
2018-2019,1705,BVF03
2018-2019,1705,BVF04
2018-2019,1705,BVF05
2018-2019,1705,BVF06
2018-2019,1705,BVF07
2018-2019,1705,BVF08
2018-2019,1705,ISS01
2018-2019,1705,ISS02
2018-2019,1705,ISS03
2018-2019,1705,ISS04
2018-2019,1705,ISS05
2018-2019,1705,ISS06
2018-2019,1705,ISS07
2018-2019,1705,ISS08
2018-2019,1705,ISS09
2018-2019,1705,ISS0Z
2019-2020,1705,BVB01
2019-2020,1705,BVB03
2019-2020,1705,BVB04
2019-2020,1705,BVB05
2019-2020,1705,BVB06
2019-2020,1705,BVB07
2019-2020,1705,BVB08
2019-2020,1705,BVB09
2019-2020,1705,BVB10
2019-2020,1705,BVB11
2019-2020,1705,BVB12
2019-2020,1705,BVB13
2019-2020,1705,BVB14
2019-2020,1705,BVB15
2019-2020,1705,BVB17
2019-2020,1705,BVC01
2019-2020,1705,BVC02
2019-2020,1705,BVC03
2019-2020,1705,BVC04
2019-2020,1705,BVC05
2019-2020,1705,BVC06
2019-2020,1705,BVC07
2019-2020,1705,BVC08
2019-2020,1705,BVD01
2019-2020,1705,BVD02
2019-2020,1705,BVD03
2019-2020,1705,BVD04
2019-2020,1705,BVD05
2019-2020,1705,BVD06
2019-2020,1705,BVD07
2019-2020,1705,BVD08
2019-2020,1705,BVD09
2019-2020,1705,BVD10
2019-2020,1705,BVD11
2019-2020,1705,BVD12
2019-2020,1705,BVD13
2019-2020,1705,BVE01
2019-2020,1705,BVE02
2019-2020,1705,BVF01
2019-2020,1705,BVF02
2019-2020,1705,BVF03
2019-2020,1705,BVF04
2019-2020,1705,BVF05
2019-2020,1705,BVF06
2019-2020,1705,BVF07
2019-2020,1705,BVF08
2019-2020,1705,ISS01
2019-2020,1705,ISS02
2019-2020,1705,ISS03
2019-2020,1705,ISS04
2019-2020,1705,ISS05
2019-2020,1705,ISS06
2019-2020,1705,ISS07
2019-2020,1705,ISS08
2019-2020,1705,ISS09
2019-2020,1705,ISS0Z
2018-2019,1706,ISS01
2022-2023,1707,ISS01
2018-2019,1707,ISS01
2019-2020,1707,ISS01
2020-2021,1707,ISS01
2021-2022,1707,ISS01
2022-2023,1708,BTM12
2018-2019,1708,BTL03
2019-2020,1708,BTL03
2020-2021,1708,BTL03
2021-2022,1708,BTL03
2022-2023,1709,BTL03
2018-2019,1709,BTL03
2019-2020,1709,BTL03
2020-2021,1709,BTL03
2021-2022,1709,BTL03
2022-2023,170,BUW01
2022-2023,170,BUW02
2022-2023,170,BUX01
2022-2023,170,BUX02
2018-2019,170,BUW01
2018-2019,170,BUW02
2018-2019,170,BUX01
2018-2019,170,BUX02
2019-2020,170,BUW01
2019-2020,170,BUW02
2019-2020,170,BUX01
2019-2020,170,BUX02
2020-2021,170,BUW01
2020-2021,170,BUW02
2020-2021,170,BUX01
2020-2021,170,BUX02
2021-2022,170,BUW01
2021-2022,170,BUW02
2021-2022,170,BUX01
2021-2022,170,BUX02
2018-2019,1710,BGV02
2019-2020,1710,BGV02
2022-2023,1711,ISS06
2018-2019,1711,ISS06
2019-2020,1711,ISS06
2020-2021,1711,ISS06
2021-2022,1711,ISS06
2022-2023,1712,ISS06
2018-2019,1712,ISS06
2019-2020,1712,ISS06
2020-2021,1712,ISS06
2021-2022,1712,ISS06
2022-2023,1713,BLM03
2018-2019,1713,BLM03
2019-2020,1713,BLM03
2020-2021,1713,BLM03
2021-2022,1713,BLM03
2018-2019,1714,BGV02
2019-2020,1714,BGV02
2018-2019,1715,ISS01
2019-2020,1715,ISS01
2020-2021,1715,ISS01
2022-2023,1716,BTM10
2018-2019,1716,BTM10
2019-2020,1716,BTM10
2020-2021,1716,BTM10
2021-2022,1716,BTM10
2018-2019,1717,ISS01
2019-2020,1717,ISS01
2018-2019,1718,BGV02
2019-2020,1718,BGV02
2022-2023,171,BUX01
2018-2019,171,BUX01
2019-2020,171,BUX01
2020-2021,171,BUX01
2021-2022,171,BUX01
2022-2023,1720,BVR01
2018-2019,1720,BVR01
2019-2020,1720,BVR01
2020-2021,1720,BVR01
2021-2022,1720,BVR01
2022-2023,1724,BEE02
2022-2023,1724,BEE03
2018-2019,1724,BEE02
2019-2020,1724,BEE02
2020-2021,1724,BEE02
2020-2021,1724,BEE03
2021-2022,1724,BEE02
2021-2022,1724,BEE03
2018-2019,1725,BEE01
2019-2020,1725,BEE01
2022-2023,1726,BUT02
2018-2019,1726,BUU01
2019-2020,1726,BUU01
2020-2021,1726,BUU01
2021-2022,1726,BUU01
2022-2023,1729,BYP11
2018-2019,1729,BXM09
2019-2020,1729,BXM09
2020-2021,1729,BXM09
2021-2022,1729,BXM09
2022-2023,172,BUW01
2018-2019,172,BUW01
2019-2020,172,BUW01
2020-2021,172,BUW01
2021-2022,172,BUW01
2022-2023,1731,ISS06
2018-2019,1731,ISS06
2019-2020,1731,ISS06
2020-2021,1731,ISS06
2021-2022,1731,ISS06
2018-2019,1732,ISS04
2018-2019,1733,ISS04
2018-2019,1734,ISS06
2018-2019,1735,ISS06
2018-2019,1736,ISS06
2022-2023,1737,BTF02
2018-2019,1737,BTF02
2019-2020,1737,BTF02
2020-2021,1737,BTF02
2021-2022,1737,BTF02
2022-2023,1738,BTF02
2018-2019,1738,BTF02
2019-2020,1738,BTF02
2020-2021,1738,BTF02
